"Step","race_SAC_dino_transformer - return_train","race_SAC_dino_transformer - return_train__MIN","race_SAC_dino_transformer - return_train__MAX","race_SAC_dino_bigger - return_train","race_SAC_dino_bigger - return_train__MIN","race_SAC_dino_bigger - return_train__MAX","race_SAC_dino - return_train","race_SAC_dino - return_train__MIN","race_SAC_dino - return_train__MAX","SAC_power_source_impoola_color - return_train","SAC_power_source_impoola_color - return_train__MIN","SAC_power_source_impoola_color - return_train__MAX","race_SAC - return_train","race_SAC - return_train__MIN","race_SAC - return_train__MAX"
"15931","","","","101.5899963379","101.5899963379","101.5899963379","","","","","","","","",""
"15932","","","","101.5899963379","101.5899963379","101.5899963379","","","","","","","","",""
"15933","","","","49.3399772644","49.3399772644","49.3399772644","","","","","","","","",""
"15934","","","","49.3399772644","49.3399772644","49.3399772644","","","","","","","","",""
"15936","","","","49.3399772644","49.3399772644","49.3399772644","","","","","","","","",""
"15937","","","","49.3399772644","49.3399772644","49.3399772644","","","","","","","","",""
"15938","","","","49.3399772644","49.3399772644","49.3399772644","","","","","","","","",""
"15939","","","","54.935874939","54.935874939","54.935874939","","","","","","","","",""
"15940","","","","97.999961853","97.999961853","97.999961853","","","","","","","","",""
"15941","","","","97.999961853","97.999961853","97.999961853","","","","","","","","",""
"15944","","","","97.999961853","97.999961853","97.999961853","","","","","","","","",""
"15949","","","","97.999961853","97.999961853","97.999961853","","","","","","","","",""
"15952","","","","81.7299575806","81.7299575806","81.7299575806","","","","","","","","",""
"15954","","","","81.7299575806","81.7299575806","81.7299575806","","","","","","","","",""
"15955","","","","81.7299575806","81.7299575806","81.7299575806","","","","","","","","",""
"15956","","","","81.7299575806","81.7299575806","81.7299575806","","","","","","","","",""
"15958","","","","99.6075668335","99.6075668335","99.6075668335","","","","","","","","",""
"15960","","","","100.4499740601","100.4499740601","100.4499740601","","","","","","","","",""
"15964","","","","100.4499740601","100.4499740601","100.4499740601","","","","","","","","",""
"15965","","","","100.4499740601","100.4499740601","100.4499740601","","","","","","","","",""
"15967","","","","100.4499740601","100.4499740601","100.4499740601","","","","","","","","",""
"15968","","","","100.4499740601","100.4499740601","100.4499740601","","","","","","","","",""
"15969","","","","83.5145187378","83.5145187378","83.5145187378","","","","","","","","",""
"15970","","","","73.7799682617","73.7799682617","73.7799682617","","","","","","","","",""
"15971","","","","73.7799682617","73.7799682617","73.7799682617","","","","","","","","",""
"15973","","","","73.7799682617","73.7799682617","73.7799682617","","","","","","","","",""
"15975","","","","73.7799682617","73.7799682617","73.7799682617","","","","","","","","",""
"15976","","","","73.1957397461","73.1957397461","73.1957397461","","","","","","","","",""
"15977","","","","72.8599243164","72.8599243164","72.8599243164","","","","","","","","",""
"15980","","","","72.8599243164","72.8599243164","72.8599243164","","","","","","","","",""
"15986","","","","98.1599807739","98.1599807739","98.1599807739","","","","","","","","",""
"15988","","","","98.1599807739","98.1599807739","98.1599807739","","","","","","","","",""
"15990","","","","98.1599807739","98.1599807739","98.1599807739","","","","","","","","",""
"15991","","","","98.1599807739","98.1599807739","98.1599807739","","","","","","","","",""
"15993","","","","98.1599807739","98.1599807739","98.1599807739","","","","","","","","",""
"15996","","","","87.3700408936","87.3700408936","87.3700408936","","","","","","","","",""
"15999","","","","87.3700408936","87.3700408936","87.3700408936","","","","","","","","",""
"16000","","","","87.3700408936","87.3700408936","87.3700408936","","","","","","","","",""
"16005","","","","73.2600097656","73.2600097656","73.2600097656","","","","","","","","",""
"16007","","","","73.2600097656","73.2600097656","73.2600097656","","","","","","","","",""
"16008","","","","73.2600097656","73.2600097656","73.2600097656","","","","","","","","",""
"16009","","","","73.2600097656","73.2600097656","73.2600097656","","","","","","","","",""
"16010","","","","73.2600097656","73.2600097656","73.2600097656","","","","","","","","",""
"16011","","","","73.2600097656","73.2600097656","73.2600097656","","","","","","","","",""
"16012","","","","73.2600097656","73.2600097656","73.2600097656","","","","","","","","",""
"16015","","","","85.5400314331","85.5400314331","85.5400314331","","","","","","","","",""
"16016","","","","85.5400314331","85.5400314331","85.5400314331","","","","","","","","",""
"16018","","","","85.5400314331","85.5400314331","85.5400314331","","","","","","","","",""
"16019","","","","85.5400314331","85.5400314331","85.5400314331","","","","","","","","",""
"16022","","","","89.2718353271","89.2718353271","89.2718353271","","","","","","","","",""
"16024","","","","101.4200363159","101.4200363159","101.4200363159","","","","","","","","",""
"16026","","","","101.4200363159","101.4200363159","101.4200363159","","","","","","","","",""
"16027","","","","101.4200363159","101.4200363159","101.4200363159","","","","","","","","",""
"16029","","","","101.4200363159","101.4200363159","101.4200363159","","","","","","","","",""
"16030","","","","101.4200363159","101.4200363159","101.4200363159","","","","","","","","",""
"16031","","","","101.4200363159","101.4200363159","101.4200363159","","","","","","","","",""
"16032","","","","101.4200363159","101.4200363159","101.4200363159","","","","","","","","",""
"16035","","","","100.1500015259","100.1500015259","100.1500015259","","","","","","","","",""
"16037","","","","100.1500015259","100.1500015259","100.1500015259","","","","","","","","",""
"16039","","","","100.1500015259","100.1500015259","100.1500015259","","","","","","","","",""
"16041","","","","100.1500015259","100.1500015259","100.1500015259","","","","","","","","",""
"16043","","","","40.1999816895","40.1999816895","40.1999816895","","","","","","","","",""
"16044","","","","40.1999816895","40.1999816895","40.1999816895","","","","","","","","",""
"16046","","","","40.1999816895","40.1999816895","40.1999816895","","","","","","","","",""
"16047","","","","62.3512153625","62.3512153625","62.3512153625","","","","","","","","",""
"16050","","","","84.9499435425","84.9499435425","84.9499435425","","","","","","","","",""
"16051","","","","84.9499435425","84.9499435425","84.9499435425","","","","","","","","",""
"16052","","","","84.9499435425","84.9499435425","84.9499435425","","","","","","","","",""
"16053","","","","84.9499435425","84.9499435425","84.9499435425","","","","","","","","",""
"16054","","","","84.9499435425","84.9499435425","84.9499435425","","","","","","","","",""
"16055","","","","91.7144622803","91.7144622803","91.7144622803","","","","","","","","",""
"16057","","","","101.2499923706","101.2499923706","101.2499923706","","","","","","","","",""
"16058","","","","101.2499923706","101.2499923706","101.2499923706","","","","","","","","",""
"16059","","","","101.2499923706","101.2499923706","101.2499923706","","","","","","","","",""
"16061","","","","101.2499923706","101.2499923706","101.2499923706","","","","","","","","",""
"16063","","","","101.2499923706","101.2499923706","101.2499923706","","","","","","","","",""
"16065","","","","47.8800010681","47.8800010681","47.8800010681","","","","","","","","",""
"16067","","","","47.8800010681","47.8800010681","47.8800010681","","","","","","","","",""
"16068","","","","47.8800010681","47.8800010681","47.8800010681","","","","","","","","",""
"16069","","","","46.5335922241","46.5335922241","46.5335922241","","","","","","","","",""
"16070","","","","42.5999641418","42.5999641418","42.5999641418","","","","","","","","",""
"16071","","","","42.5999641418","42.5999641418","42.5999641418","","","","","","","","",""
"16073","","","","42.5999641418","42.5999641418","42.5999641418","","","","","","","","",""
"16075","","","","103.6100006104","103.6100006104","103.6100006104","","","","","","","","",""
"16077","","","","103.6100006104","103.6100006104","103.6100006104","","","","","","","","",""
"16078","","","","103.6100006104","103.6100006104","103.6100006104","","","","","","","","",""
"16080","","","","103.6100006104","103.6100006104","103.6100006104","","","","","","","","",""
"16081","","","","103.6100006104","103.6100006104","103.6100006104","","","","","","","","",""
"16083","","","","104.9047851562","104.9047851562","104.9047851562","","","","","","","","",""
"16084","","","","110.249961853","110.249961853","110.249961853","","","","","","","","",""
"16086","","","","110.249961853","110.249961853","110.249961853","","","","","","","","",""
"16087","","","","110.249961853","110.249961853","110.249961853","","","","","","","","",""
"16088","","","","110.249961853","110.249961853","110.249961853","","","","","","","","",""
"16091","","","","110.249961853","110.249961853","110.249961853","","","","","","","","",""
"16092","","","","110.249961853","110.249961853","110.249961853","","","","","","","","",""
"16095","","","","109.5751647949","109.5751647949","109.5751647949","","","","","","","","",""
"16098","","","","90.9700393677","90.9700393677","90.9700393677","","","","","","","","",""
"16100","","","","90.9700393677","90.9700393677","90.9700393677","","","","","","","","",""
"16101","","","","102.2700271606","102.2700271606","102.2700271606","","","","","","","","",""
"16102","","","","102.2700271606","102.2700271606","102.2700271606","","","","","","","","",""
"16103","","","","102.2700271606","102.2700271606","102.2700271606","","","","","","","","",""
"16106","","","","102.2700271606","102.2700271606","102.2700271606","","","","","","","","",""
"16108","","","","102.2700271606","102.2700271606","102.2700271606","","","","","","","","",""
"16109","","","","102.2700271606","102.2700271606","102.2700271606","","","","","","","","",""
"16110","","","","102.2700271606","102.2700271606","102.2700271606","","","","","","","","",""
"16114","","","","102.2700271606","102.2700271606","102.2700271606","","","","","","","","",""
"16117","","","","97.9999237061","97.9999237061","97.9999237061","","","","","","","","",""
"16119","","","","97.9999237061","97.9999237061","97.9999237061","","","","","","","","",""
"16122","","","","97.9999237061","97.9999237061","97.9999237061","","","","","","","","",""
"16126","","","","41.969959259","41.969959259","41.969959259","","","","","","","","",""
"16128","","","","41.969959259","41.969959259","41.969959259","","","","","","","","",""
"16130","","","","83.2400360107","83.2400360107","83.2400360107","","","","","","","","",""
"16135","","","","83.2400360107","83.2400360107","83.2400360107","","","","","","","","",""
"16136","","","","83.2400360107","83.2400360107","83.2400360107","","","","","","","","",""
"16137","","","","91.5245056152","91.5245056152","91.5245056152","","","","","","","","",""
"16138","","","","109.5399246216","109.5399246216","109.5399246216","","","","","","","","",""
"16139","","","","109.5399246216","109.5399246216","109.5399246216","","","","","","","","",""
"16140","","","","109.5399246216","109.5399246216","109.5399246216","","","","","","","","",""
"16142","","","","109.5399246216","109.5399246216","109.5399246216","","","","","","","","",""
"16143","","","","109.5399246216","109.5399246216","109.5399246216","","","","","","","","",""
"16144","","","","109.5399246216","109.5399246216","109.5399246216","","","","","","","","",""
"16145","","","","109.5399246216","109.5399246216","109.5399246216","","","","","","","","",""
"16147","","","","40.1999855042","40.1999855042","40.1999855042","","","","","","","","",""
"16148","","","","40.1999855042","40.1999855042","40.1999855042","","","","","","","","",""
"16149","","","","40.1999855042","40.1999855042","40.1999855042","","","","","","","","",""
"16150","","","","40.1999855042","40.1999855042","40.1999855042","","","","","","","","",""
"16154","","","","40.1999855042","40.1999855042","40.1999855042","","","","","","","","",""
"16155","","","","68.9700088501","68.9700088501","68.9700088501","","","","","","","","",""
