"Step","comic-armadillo-31 - return_train","comic-armadillo-31 - return_train__MIN","comic-armadillo-31 - return_train__MAX","TQC_speed - return_train","TQC_speed - return_train__MIN","TQC_speed - return_train__MAX","REDQSAC_speed - return_train","REDQSAC_speed - return_train__MIN","REDQSAC_speed - return_train__MAX","SAC_speed - return_train","SAC_speed - return_train__MIN","SAC_speed - return_train__MAX","REDQSAC_eaux_4_imgs_pretrained_3 - return_train","REDQSAC_eaux_4_imgs_pretrained_3 - return_train__MIN","REDQSAC_eaux_4_imgs_pretrained_3 - return_train__MAX","SAC_4_imgs_eaux_5 - return_train","SAC_4_imgs_eaux_5 - return_train__MIN","SAC_4_imgs_eaux_5 - return_train__MAX"
"115","5.9400029182","5.9400029182","5.9400029182","28.1400051117","28.1400051117","28.1400051117","1.449999094","1.449999094","1.449999094","","","","","","","","",""
"116","5.9400029182","5.9400029182","5.9400029182","35.2299880981","35.2299880981","35.2299880981","1.1499993801","1.1499993801","1.1499993801","7.7799992561","7.7799992561","7.7799992561","2.7999975681","2.7999975681","2.7999975681","4.7900042534","4.7900042534","4.7900042534"
"117","8.510017395","8.510017395","8.510017395","16.9499950409","16.9499950409","16.9499950409","0.969999373","0.969999373","0.969999373","7.7799992561","7.7799992561","7.7799992561","1.6172488928","1.6172488928","1.6172488928","4.5500073433","4.5500073433","4.5500073433"
"118","8.510017395","8.510017395","8.510017395","18.1300029755","18.1300029755","18.1300029755","1.1899995804","1.1899995804","1.1899995804","25.730014801","25.730014801","25.730014801","0.3099999726","0.3099999726","0.3099999726","4.5500073433","4.5500073433","4.5500073433"
"119","13.0000143051","13.0000143051","13.0000143051","18.5099983215","18.5099983215","18.5099983215","1.3799990416","1.3799990416","1.3799990416","","","","","","","","",""
"120","13.0000143051","13.0000143051","13.0000143051","33.1699905396","33.1699905396","33.1699905396","1.3799990416","1.3799990416","1.3799990416","22.6599998474","22.6599998474","22.6599998474","","","","","",""
"121","15.6000070572","15.6000070572","15.6000070572","35.220123291","35.220123291","35.220123291","4.0399975777","4.0399975777","4.0399975777","25.2900104523","25.2900104523","25.2900104523","6.0300111771","6.0300111771","6.0300111771","5.6300020218","5.6300020218","5.6300020218"
"122","15.6000070572","15.6000070572","15.6000070572","8.4700088501","8.4700088501","8.4700088501","0.9099997878","0.9099997878","0.9099997878","18.1100101471","18.1100101471","18.1100101471","6.0300111771","6.0300111771","6.0300111771","","",""
"123","15.6000070572","15.6000070572","15.6000070572","16.9700012207","16.9700012207","16.9700012207","1.4899990559","1.4899990559","1.4899990559","18.1100101471","18.1100101471","18.1100101471","6.0300111771","6.0300111771","6.0300111771","6.0900092125","6.0900092125","6.0900092125"
"124","19.4200267792","19.4200267792","19.4200267792","20.1200008392","20.1200008392","20.1200008392","0.3600000739","0.3600000739","0.3600000739","21.5000019073","21.5000019073","21.5000019073","6.0300111771","6.0300111771","6.0300111771","","",""
"125","19.4200267792","19.4200267792","19.4200267792","34.3200149536","34.3200149536","34.3200149536","1.9999984503","1.9999984503","1.9999984503","21.5000019073","21.5000019073","21.5000019073","0.3599999249","0.3599999249","0.3599999249","6.0900092125","6.0900092125","6.0900092125"
"126","7.8000159264","7.8000159264","7.8000159264","28.7300052643","28.7300052643","28.7300052643","8.0100069046","8.0100069046","8.0100069046","21.980009079","21.980009079","21.980009079","","","","","",""
"127","6.200003624","6.200003624","6.200003624","24.1499958038","24.1499958038","24.1499958038","1.699999094","1.699999094","1.699999094","18.4400043488","18.4400043488","18.4400043488","0.3599999249","0.3599999249","0.3599999249","3.5399980545","3.5399980545","3.5399980545"
"128","4.8499994278","4.8499994278","4.8499994278","18.0299987793","18.0299987793","18.0299987793","8.0200138092","8.0200138092","8.0200138092","18.4400043488","18.4400043488","18.4400043488","0.1199999973","0.1199999973","0.1199999973","3.5399980545","3.5399980545","3.5399980545"
"129","3.2899997234","3.2899997234","3.2899997234","27.6799945831","27.6799945831","27.6799945831","1.2699993849","1.2699993849","1.2699993849","","","","","","","","",""
"130","3.3399987221","3.3399987221","3.3399987221","28.7000026703","28.7000026703","28.7000026703","0.2599999905","0.2599999905","0.2599999905","19.1100025177","19.1100025177","19.1100025177","","","","","",""
"131","5.7900047302","5.7900047302","5.7900047302","32.3000183105","32.3000183105","32.3000183105","1.3599990606","1.3599990606","1.3599990606","8.6400022507","8.6400022507","8.6400022507","","","","","",""
"132","6.2700042725","6.2700042725","6.2700042725","26.3500270844","26.3500270844","26.3500270844","1.0899991989","1.0899991989","1.0899991989","","","","","","","","",""
"133","3.7899980545","3.7899980545","3.7899980545","27.6199970245","27.6199970245","27.6199970245","0.2000000328","0.2000000328","0.2000000328","23.5399951935","23.5399951935","23.5399951935","","","","","",""
"134","7.9800024033","7.9800024033","7.9800024033","27.2900047302","27.2900047302","27.2900047302","0.2000000328","0.2000000328","0.2000000328","7.7200016975","7.7200016975","7.7200016975","3.1499974728","3.1499974728","3.1499974728","","",""
"135","7.9800024033","7.9800024033","7.9800024033","26.3300018311","26.3300018311","26.3300018311","7.9100108147","7.9100108147","7.9100108147","18.9699954987","18.9699954987","18.9699954987","3.1499974728","3.1499974728","3.1499974728","15.6000070572","15.6000070572","15.6000070572"
"136","6.7800059319","6.7800059319","6.7800059319","26.6300144196","26.6300144196","26.6300144196","3.5399968624","3.5399968624","3.5399968624","8.3199996948","8.3199996948","8.3199996948","3.1499974728","3.1499974728","3.1499974728","13.9000072479","13.9000072479","13.9000072479"
"137","7.5100026131","7.5100026131","7.5100026131","26.9100055695","26.9100055695","26.9100055695","2.2099986076","2.2099986076","2.2099986076","","","","","","","","",""
"138","7.0900092125","7.0900092125","7.0900092125","27.11003685","27.11003685","27.11003685","3.2799975872","3.2799975872","3.2799975872","26.3600139618","26.3600139618","26.3600139618","0.5799998641","0.5799998641","0.5799998641","8.0000009537","8.0000009537","8.0000009537"
"139","5.7600035667","5.7600035667","5.7600035667","26.2500152588","26.2500152588","26.2500152588","0.3099999726","0.3099999726","0.3099999726","19.2100048065","19.2100048065","19.2100048065","0.4761499166","0.4761499166","0.4761499166","8.0000009537","8.0000009537","8.0000009537"
"140","5.7600035667","5.7600035667","5.7600035667","27.1199970245","27.1199970245","27.1199970245","3.1499974728","3.1499974728","3.1499974728","","","","","","","","",""
"141","7.4500098228","7.4500098228","7.4500098228","29.1499958038","29.1499958038","29.1499958038","5.370007515","5.370007515","5.370007515","","","","","","","","",""
"142","7.6800079346","7.6800079346","7.6800079346","37.109992981","37.109992981","37.109992981","3.0499975681","3.0499975681","3.0499975681","13.1900014877","13.1900014877","13.1900014877","3.7799975872","3.7799975872","3.7799975872","6.630004406","6.630004406","6.630004406"
"143","8.1800050735","8.1800050735","8.1800050735","26.6900539398","26.6900539398","26.6900539398","2.9599978924","2.9599978924","2.9599978924","26.2100315094","26.2100315094","26.2100315094","3.7799975872","3.7799975872","3.7799975872","6.630004406","6.630004406","6.630004406"
"144","8.1800050735","8.1800050735","8.1800050735","27.0599994659","27.0599994659","27.0599994659","5.0300002098","5.0300002098","5.0300002098","","","","","","","","",""
"145","8.1000032425","8.1000032425","8.1000032425","27.9099998474","27.9099998474","27.9099998474","0.7999998331","0.7999998331","0.7999998331","7.9500026703","7.9500026703","7.9500026703","3.3481976986","3.3481976986","3.3481976986","8.780008316","8.780008316","8.780008316"
"146","8.1000032425","8.1000032425","8.1000032425","27.1699981689","27.1699981689","27.1699981689","7.950003624","7.950003624","7.950003624","26.3300800323","26.3300800323","26.3300800323","3.0999977589","3.0999977589","3.0999977589","6.57000494","6.57000494","6.57000494"
"147","9.0600252151","9.0600252151","9.0600252151","24.7500019073","24.7500019073","24.7500019073","5.2100114822","5.2100114822","5.2100114822","","","","","","","","",""
"148","7.6000056267","7.6000056267","7.6000056267","24.1599998474","24.1599998474","24.1599998474","0.8299998641","0.8299998641","0.8299998641","8.2200012207","8.2200012207","8.2200012207","3.0999977589","3.0999977589","3.0999977589","6.57000494","6.57000494","6.57000494"
"149","4.6099996567","4.6099996567","4.6099996567","27.4500732422","27.4500732422","27.4500732422","0.9799996018","0.9799996018","0.9799996018","7.7300014496","7.7300014496","7.7300014496","0.0399999954","0.0399999954","0.0399999954","8.0900039673","8.0900039673","8.0900039673"
"150","5.0000004768","5.0000004768","5.0000004768","28.2799949646","28.2799949646","28.2799949646","1.1999992132","1.1999992132","1.1999992132","31.0899944305","31.0899944305","31.0899944305","0.0399999954","0.0399999954","0.0399999954","8.0900039673","8.0900039673","8.0900039673"
"151","7.3000054359","7.3000054359","7.3000054359","28.3400001526","28.3400001526","28.3400001526","0.9799995422","0.9799995422","0.9799995422","","","","","","","","",""
"152","5.2400016785","5.2400016785","5.2400016785","29.6400051117","29.6400051117","29.6400051117","1.12999928","1.12999928","1.12999928","19.1600055695","19.1600055695","19.1600055695","0","0","0","7.9800024033","7.9800024033","7.9800024033"
"153","5.2400016785","5.2400016785","5.2400016785","28.2099895477","28.2099895477","28.2099895477","1.7199988365","1.7199988365","1.7199988365","19.1600055695","19.1600055695","19.1600055695","1.3964992762","1.3964992762","1.3964992762","5.370007515","5.370007515","5.370007515"
"154","6.9200062752","6.9200062752","6.9200062752","29.5800075531","29.5800075531","29.5800075531","1.7499988079","1.7499988079","1.7499988079","26.6501121521","26.6501121521","26.6501121521","2.9399981499","2.9399981499","2.9399981499","5.370007515","5.370007515","5.370007515"
"155","7.6000084877","7.6000084877","7.6000084877","19.1399993896","19.1399993896","19.1399993896","2.8799974918","2.8799974918","2.8799974918","26.6501121521","26.6501121521","26.6501121521","","","","","",""
"156","6.1700024605","6.1700024605","6.1700024605","47.1999549866","47.1999549866","47.1999549866","0.1099999994","0.1099999994","0.1099999994","26.2200164795","26.2200164795","26.2200164795","2.9399981499","2.9399981499","2.9399981499","4.6799998283","4.6799998283","4.6799998283"
"157","6.1700024605","6.1700024605","6.1700024605","20.4200077057","20.4200077057","20.4200077057","2.2599983215","2.2599983215","2.2599983215","18.4699993134","18.4699993134","18.4699993134","2.9589984417","2.9589984417","2.9589984417","4.6799998283","4.6799998283","4.6799998283"
"158","9.0500106812","9.0500106812","9.0500106812","27.9099998474","27.9099998474","27.9099998474","2.2599983215","2.2599983215","2.2599983215","5.6900019646","5.6900019646","5.6900019646","3.1399974823","3.1399974823","3.1399974823","6.490003109","6.490003109","6.490003109"
"159","5.4200048447","5.4200048447","5.4200048447","19.1300029755","19.1300029755","19.1300029755","5.2300004959","5.2300004959","5.2300004959","18.1300048828","18.1300048828","18.1300048828","3.1399974823","3.1399974823","3.1399974823","6.490003109","6.490003109","6.490003109"
"160","5.0900030136","5.0900030136","5.0900030136","27.5100078583","27.5100078583","27.5100078583","5.2500042915","5.2500042915","5.2500042915","18.1300048828","18.1300048828","18.1300048828","3.1399974823","3.1399974823","3.1399974823","","",""
"161","5.0900030136","5.0900030136","5.0900030136","24.8099994659","24.8099994659","24.8099994659","5.270011425","5.270011425","5.270011425","","","","","","","","",""
"162","7.3700251579","7.3700251579","7.3700251579","27.2099952698","27.2099952698","27.2099952698","3.8199968338","3.8199968338","3.8199968338","19.3400001526","19.3400001526","19.3400001526","3.1399974823","3.1399974823","3.1399974823","7.640001297","7.640001297","7.640001297"
"163","7.3700251579","7.3700251579","7.3700251579","27.4099998474","27.4099998474","27.4099998474","1.6799991131","1.6799991131","1.6799991131","18.2700004578","18.2700004578","18.2700004578","2.8699986935","2.8699986935","2.8699986935","4.5999979973","4.5999979973","4.5999979973"
"164","11.7800149918","11.7800149918","11.7800149918","27.2800102234","27.2800102234","27.2800102234","0.5699997544","0.5699997544","0.5699997544","18.2700004578","18.2700004578","18.2700004578","2.8699986935","2.8699986935","2.8699986935","4.5999979973","4.5999979973","4.5999979973"
"165","5.6200022697","5.6200022697","5.6200022697","28.3200054169","28.3200054169","28.3200054169","0.809999764","0.809999764","0.809999764","","","","","","","","",""
"166","8.120010376","8.120010376","8.120010376","28.2500019073","28.2500019073","28.2500019073","2.0599982738","2.0599982738","2.0599982738","17.4099979401","17.4099979401","17.4099979401","2.8699986935","2.8699986935","2.8699986935","8.0599994659","8.0599994659","8.0599994659"
"167","5.1900010109","5.1900010109","5.1900010109","28.2499980927","28.2499980927","28.2499980927","2.3399982452","2.3399982452","2.3399982452","18.9200000763","18.9200000763","18.9200000763","2.7529981136","2.7529981136","2.7529981136","7.3500013351","7.3500013351","7.3500013351"
"168","5.7800016403","5.7800016403","5.7800016403","27.7900047302","27.7900047302","27.7900047302","3.0399975777","3.0399975777","3.0399975777","20.9499950409","20.9499950409","20.9499950409","","","","","",""
"169","5.5299992561","5.5299992561","5.5299992561","28.6599960327","28.6599960327","28.6599960327","0.1499999762","0.1499999762","0.1499999762","20.6299934387","20.6299934387","20.6299934387","2.7499980927","2.7499980927","2.7499980927","4.1100001335","4.1100001335","4.1100001335"
"170","5.5299992561","5.5299992561","5.5299992561","26.6400337219","26.6400337219","26.6400337219","0.8899996281","0.8899996281","0.8899996281","20.6299934387","20.6299934387","20.6299934387","2.7499980927","2.7499980927","2.7499980927","4.4199991226","4.4199991226","4.4199991226"
"171","8.5200119019","8.5200119019","8.5200119019","27.3800067902","27.3800067902","27.3800067902","3.2099978924","3.2099978924","3.2099978924","27.0900039673","27.0900039673","27.0900039673","2.7499980927","2.7499980927","2.7499980927","4.3400001526","4.3400001526","4.3400001526"
"172","7.5400080681","7.5400080681","7.5400080681","27.0700054169","27.0700054169","27.0700054169","0.8399998546","0.8399998546","0.8399998546","17.5799999237","17.5799999237","17.5799999237","2.7499980927","2.7499980927","2.7499980927","4.3400001526","4.3400001526","4.3400001526"
"173","5.6200022697","5.6200022697","5.6200022697","28.2100811005","28.2100811005","28.2100811005","0.8399998546","0.8399998546","0.8399998546","17.5799999237","17.5799999237","17.5799999237","2.8374474049","2.8374474049","2.8374474049","4.3400001526","4.3400001526","4.3400001526"
"174","6.0800013542","6.0800013542","6.0800013542","41.84998703","41.84998703","41.84998703","2.2899987698","2.2899987698","2.2899987698","27.360004425","27.360004425","27.360004425","2.8599975109","2.8599975109","2.8599975109","4.3400001526","4.3400001526","4.3400001526"
"175","3.7899980545","3.7899980545","3.7899980545","19.0900001526","19.0900001526","19.0900001526","0.7599996924","0.7599996924","0.7599996924","18.8699970245","18.8699970245","18.8699970245","2.8599975109","2.8599975109","2.8599975109","9.3900136948","9.3900136948","9.3900136948"
"176","4.1399998665","4.1399998665","4.1399998665","27.3299942017","27.3299942017","27.3299942017","1.8399987221","1.8399987221","1.8399987221","18.9299888611","18.9299888611","18.9299888611","2.8599975109","2.8599975109","2.8599975109","","",""
"177","7.4800024033","7.4800024033","7.4800024033","26.840089798","26.840089798","26.840089798","3.849997282","3.849997282","3.849997282","18.379989624","18.379989624","18.379989624","2.8599975109","2.8599975109","2.8599975109","7.0000023842","7.0000023842","7.0000023842"
"178","6.7300038338","6.7300038338","6.7300038338","27.3599948883","27.3599948883","27.3599948883","5.950003624","5.950003624","5.950003624","","","","","","","","",""
"179","6.7300038338","6.7300038338","6.7300038338","27.5599956512","27.5599956512","27.5599956512","0.0299999993","0.0299999993","0.0299999993","","","","","","","","",""
"180","13.4900197983","13.4900197983","13.4900197983","27.3399944305","27.3399944305","27.3399944305","3.7399976254","3.7399976254","3.7399976254","","","","","","","","",""
"181","7.2600026131","7.2600026131","7.2600026131","28.4800052643","28.4800052643","28.4800052643","7.6900048256","7.6900048256","7.6900048256","18.6999950409","18.6999950409","18.6999950409","","","","","",""
"182","7.6800012589","7.6800012589","7.6800012589","26.9000053406","26.9000053406","26.9000053406","2.1799983978","2.1799983978","2.1799983978","19.2099971771","19.2099971771","19.2099971771","0.0500000007","0.0500000007","0.0500000007","9.090004921","9.090004921","9.090004921"
